category,phone,streetAddress,name,addressState,addressCity,addressZip
System Integration Engineers,(785) 766-7882,866 E 1750th Rd,Ics,KS,"Baldwin City, ",66006
Management Consultants,(785) 887-6191,878 N 1928th Rd,"Stewart, J",KS,"Lecompton, ",66050
Pharmaceutical Consultants,(785) 727-0690,925 W 14th St,Kansas Pharmaceutical Consulting,KS,"Eudora, ",66025
"Funeral Directors,Crematories",(785) 542-3030,1003 E John L Williams Dr,Warren McElwain Mortuary Eudora Chapel,KS,"Eudora, ",66025
Management Consultants,(913) 369-2127,25493 Kansas Ave,Provider Services Inc,KS,"Tonganoxie, ",66086
Computer Network Design & Systems,(785) 597-2211,2101 Oak Rd,J L Network Service,KS,"Perry, ",66073
Business Coaches & Consultants,(913) 669-6987,18065 238th St,Provider Fraud Consultants,KS,"Tonganoxie, ",66086
,(785) 542-3823,1208 E 2100th Rd,Sigmaquest Consulting Inc,KS,"Eudora, ",66025
"Banks,Financial Planning Consultants",(913) 845-2500,1525 E Highway 24-40,First State Bank & Trust,KS,"Tonganoxie, ",66086
Business Coaches & Consultants,(785) 594-2166,1501 South St,Keelers Consulting & Service Inc,KS,"Baldwin City, ",66006
Marketing Consultants,(785) 594-3189,1604 College St,Effective Marketing Solutions,KS,"Baldwin City, ",66006
Real Estate Inspection Service,(785) 594-7420,1315 Maple Leaf Ct,Bauer Inspection & Consulting,KS,"Baldwin City, ",66006
Counseling Services,(785) 594-9976,419 1st St,Dunn Counseling & Consulting Inc,KS,"Baldwin City, ",66006
Business Coaches & Consultants,(785) 594-6624,918 Jersey St,Davis Consultants Inc,KS,"Baldwin City, ",66006
Business Coaches & Consultants,(785) 594-3635,162 E 1575th Rd,Grace Reviews Inc,KS,"Baldwin City, ",66006
Annuities & Retirement Insurance Plans,(913) 845-2622,525 E 4th St,Farm Bureau Financial Services,KS,"Tonganoxie, ",66086
Investment Advisory Service,(913) 417-7131,PO Box 151,Gregg Investment Group Inc,KS,"Tonganoxie, ",66086
Business Coaches & Consultants,(913) 845-3830,628 E 4th St,H Avenue,KS,"Tonganoxie, ",66086
Consulting Engineers,(785) 597-5144,10419 Perry Park Dr,US Army Corps Of Engineers,KS,"Perry, ",66073
Financial Planning Consultants,(913) 723-3330,17289 Golden Rd,Fletcher Financial,KS,"Linwood, ",66052
Financial Planning Consultants,(913) 888-0488,17289 Golden Rd,Heiscrman Lynn,KS,"Linwood, ",66052
Investment Advisory Service,(913) 845-2100,20870 Parallel Rd,"Hummelgaard, Dean",KS,"Tonganoxie, ",66086
Financial Planning Consultants,(913) 845-2100,20870 Parallel Rd,Rosesbuds,KS,"Tonganoxie, ",66086
Investment Advisory Service,(913) 583-1700,33051 W 83rd St,Kobler Investments,KS,"De Soto, ",66018
Management Consultants,(913) 541-2020,32600 W 115th St,Case Management Associates Inc,KS,"Olathe, ",66061
Telemarketing Services,(913) 469-6767,4701 College Blvd Ste 110,ICG Call Center,KS,"Leawood, ",66211
Human Resource Consultants,(816) 237-5033,,Resumes & More,,,
,,,,,,
Employment Opportunities,(888) 836-6294,,Liberty Consulting,,,
Tax Return Preparation-Business,(855) 807-8533,,Dartmouth Financial & Tax Consulting,,,
Stock & Bond Brokers,(888) 891-1502,,Edward Jones,,,
Financial Services,(888) 891-1491,,Edward Jones,,,
Investment Securities,(888) 891-1492,,Edward Jones,,,
Investments,(888) 891-1511,,Edward Jones,,,
Computer System Designers & Consultants,(877) 938-2191,,AT&T,,,
Web Site Hosting,(888) 502-0802,,Kell Web Solutions Inc.,,,
Financing Services,(816) 751-9334,,"Country Club Financial Services, Inc.",,,
Management Consultants,(888) 279-5769,,Soyring Consulting Inc,,,
Communication Consultants,(888) 731-1352,,Tellennium,,,
Records Destruction,(888) 350-9135,,Shred Nations,,,
Computer Technical Assistance &...,(866) 698-8604,,Techs In A Sec,,,
"Call Centers,Telephone Answering Service",(800) 369-8908,,CMS Customer Solutions,,,
"Mold Remediation,Testing Labs",(888) 610-2161,,ACM Engineering & Environmental,,,
Computers & Computer Equipment-Service...,(240) 720-1995,,PC eSupport National Computer Repair,,,
Taxes-Consultants & Representatives,(888) 301-8244,,Tax Remedy Consulting,,,
Assisted Living Facilities,(888) 294-1308,,Senior Advisor,,,
Business Documents & Records-Storage...,(866) 264-1936,,Iron Mountain,,,
"Call Centers,Telecommunications Services",(800) 230-9875,,AnswerNet,,,
Barbecue Grills & Supplies,(888) 358-9324,,Royal Swimming Pools Inc.,,,
Paper-Shredded,(866) 233-4430,,Iron Mountain,,,
Computer Data Recovery,(888) 360-6035,,Iron Mountain,,,
Construction & Building Equipment,(831) 634-2970,,Tovar Industries Inc,,,
Document Imaging,(888) 766-4128,,Royal Imaging Services LLC,,,
Telephone Answering Service,(920) 490-7000,,Anser- Call Answering Service,,,
Telecommunications Services,(785) 862-7450,,TBS Electronics Inc,,,
Credit & Debt Counseling,(816) 287-4211,255 NW Blue Pkwy #200,Certified Credit Experts,MO,"Lees Summit, ",64063
Business Coaches & Consultants,(785) 594-3761,,Around To It Enterprises,KS,"Baldwin City, ",66006
Consulting Engineers,(847) 370-9049,,Biotech Advisor,,,
,,,,,,
"Home Builders,Consulting Engineers",(913) 492-0400,9801 Renner Blvd,GBA,KS,"Lenexa, ",66219
Security Equipment & Systems...,(913) 933-9456,6405 Metcalf Ave,Titan Protection and Consulting,KS,"Mission, ",66202
"Financial Planners,Investment Securities",(816) 237-5420,1201 Walnut St,"Warren Financial Group, Inc",MO,"Kansas City, ",64106
Business Documents & Records-Storage...,(816) 455-2640,,Underground Vaults & Storage,,,
Colleges & Universities,(913) 469-8500,12345 College Blvd,Johnson County Community College - JCCC,KS,"Overland Park, ",66210
"Advertising Agencies,Commercial Artists",(785) 272-8932,5942 SW 29th St Ste B,Friesen Design,KS,"Topeka, ",66614
"Tax Return Preparation,Bookkeeping",(785) 233-4829,512 SW 6th Ave,Harmon Financial & Tax Services LLC,KS,"Topeka, ",66603
Document Destruction Service,(913) 327-8889,7939 Flint St,PROSHRED Security of Kansas and Missouri,KS,"Overland Park, ",66214
Building Construction Consultants,(785) 235-1511,531 NW Tyler Ct,PDQ Construction Inc,KS,"Topeka, ",66608
Electricians,(816) 765-7112,3920 E 137th Ter,Staco Electric Company,MO,"Grandview, ",64030
Environmental & Ecological Consultants,(913) 338-2739,14955 W 101st Ter,Apex Environmental Consultants Inc,KS,"Lenexa, ",66215
Swimming Pool Equipment & Supplies,(913) 305-3392,8026 W 151st St,Banks Blue Valley Pool & Spa,KS,"Overland Park, ",66223
Business Brokers,(816) 221-8100,1927 McGee St,Building Keepers Inc,MO,"Kansas City, ",64108
"Business Brokers,Newspapers,News Stands",(816) 331-3100,,Cass Gazette,,,
Computer Technical Assistance &...,(913) 529-4227,10104 W 105th St,Hccs Inc,KS,"Overland Park, ",66212
"Professional Engineers,Civil Engineers",(913) 344-1000,8300 College Blvd,URS Corporation,KS,"Overland Park, ",66210
"Investment Management,Investments",(800) 928-6468,,Austin Rare Coins & Bullion,,,
Computer Network Design & Systems,(316) 267-5016,,Communications Technology Associates Inc,,,
Shredding-Paper,(816) 659-1070,,"Community Shredder Industries, LLC",,,
,,,,,,
