category,phone,streetAddress,name,addressState,addressCity,addressZip
"Financial Services,Homeowners Insurance",(785) 727-4872,2420 Iowa St,American Family Insurance - Harry Thomason Agency Inc.,KS,"Lawrence, ",66046
"Financial Services,Insurance",(785) 727-4873,4106 W 6th St Ste C,American Family Insurance - Justin Moravec,KS,"Lawrence, ",66049
"Financial Services,Homeowners Insurance",(785) 727-4871,3010 Four Wheel Dr,American Family Insurance - Ron King Agency Inc.,KS,"Lawrence, ",66047
"Title Companies,Real Estate Agents",(785) 841-0505,1420 Wakarusa Dr,Commerce Title LLC,KS,"Lawrence, ",66049
"Insurance,Auto Insurance",(866) 276-1219,,State Farm,,,
"Insurance,Property & Casualty Insurance",(816) 298-1133,,Auto Insurance Discounters,,,
Auto Insurance,(913) 624-3275,7800 Shawnee Mission Pkwy Suite 12,Affordable Insurance Services,KS,"Mission, ",66202
Insurance,(877) 899-7483,,Progressive Insurance,,,
"Insurance,Auto Insurance",(888) 444-0603,,American Family Insurance,,,
,(877) 331-8261,,,,,
,(877) 294-7187,,,,,
,(888) 444-0603,,,,,
,(888) 431-3748,,,,,
,(877) 889-9212,,,,,
,(888) 431-3748,,,,,
,(877) 826-2256,,,,,
,(866) 788-4408,,,,,
,(888) 221-3685,,,,,
,(877) 281-5725,,,,,
,(877) 294-7187,,,,,
,(816) 298-1133,1312 S Noland Rd,,MO,"Independence, ",64055
,(785) 789-4709,422 N Juliette Ave,,KS,"Manhattan, ",66502
,(816) 751-4200,,,,,
,(913) 631-9007,6339 Long Ave,,KS,"Shawnee, ",66216
,(785) 371-1067,3300 Bob Billings Pkwy,,KS,"Lawrence, ",66049
,(785) 371-1069,2400 Iowa St,,KS,"Lawrence, ",66046
,(785) 330-5296,2233 Louisiana St Ste. H2,,KS,"Lawrence, ",66046
,,,,,,
,(785) 380-8297,4106 W 6th St Ste F,,KS,"Lawrence, ",66049
,(816) 765-4321,12034 Blue Ridge Ext,,MO,"Grandview, ",64030
,(913) 661-0600,11807 College Blvd,,KS,"Overland Park, ",66210
,(785) 865-3500,917 Iowa St,,KS,"Lawrence, ",66044
,(785) 330-5028,3200 Mesa Way Ste D,,KS,"Lawrence, ",66049
,(785) 843-1292,2400 Iowa St,,KS,"Lawrence, ",66046
,(785) 842-5000,3300 Bob Billings Pkwy,,KS,"Lawrence, ",66049
,(785) 842-4193,543 Lawrence Ave,,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 842-6702,5200 Bob Billings Pkwy,American National Insurance Co,KS,"Lawrence, ",66049
Insurance,(785) 856-5100,"1540 Wakarusa Dr., Suite D",Integrity Midwest Insurance,KS,"Lawrence, ",66047
Insurance,(800) 579-1104,,Hewins Allen,KS,"Lawrence, ",66044
Auto Insurance,(785) 841-6979,545 Columbia Dr Ste 2002,Farmers Insurance - Eduardo Almanza,KS,"Lawrence, ",66049
Retirement Planning Services,(785) 842-3530,3227 Huntington Rd,"Abram Brown Financial Consultants, LLC",KS,"Lawrence, ",66049
Financial Planning Consultants,(785) 843-4939,211 E 8th St,Reinhardt Financial Services,KS,"Lawrence, ",66044
Health Plans-Information & Referral...,(785) 843-2772,1011 Westdale Rd,Calvin Eddy & Kappelman Insurance,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 843-8472,3017 W 6th St,Blue Cross & Blue Shield,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 856-6767,4105 W 6th St,Farm Bureau Insurance,KS,"Lawrence, ",66049
"Auto Insurance,Insurance",(785) 841-6776,4106 W 6th St # C,"Garvin, Daniel",KS,"Lawrence, ",66049
"Insurance,Travel Agencies",(800) 365-5222,3514 Clinton Pkwy,A Aa,KS,"Lawrence, ",66047
Financial Services,(785) 856-2487,4500 Bob Billings Pkwy,Primerica,KS,"Lawrence, ",66049
"Financial Planning Consultants,Insurance",(785) 856-2490,1421 Oread West St,Primerica,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 838-9800,612 New Hampshire St,Executive Benefits Network,KS,"Lawrence, ",66044
"Agriculture Insurance,Insurance",(785) 838-9800,612 New Hampshire St,"Stoetzner, Jacob",KS,"Lawrence, ",66044
"Agriculture Insurance,Insurance",(785) 838-9800,612 New Hampshire St,"Jones, Nancy",KS,"Lawrence, ",66044
"Agriculture Insurance,Insurance",(785) 856-2136,612 New Hampshire St,Northwestern Mutual Financial,KS,"Lawrence, ",66044
"Agriculture Insurance,Insurance",(785) 838-9800,612 New Hampshire St,"Terbovich, Steven",KS,"Lawrence, ",66044
"Auto Insurance,Health Insurance,Insurance",(785) 856-3200,740 New Hampshire St Ste 110,Nathan L Harrison - Aflac Insurance Agent,KS,"Lawrence, ",66044
Financial Planning Consultants,(785) 841-2266,794 Highway 40,Primerica Financial Svc,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 832-1647,725 N 2nd St # H,"Geist, Deborah",KS,"Lawrence, ",66044
"Agriculture Insurance,Insurance",(785) 842-8333,3110 Mesa Way,"Graves, Heather",KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 842-8333,3110 Mesa Way,"Schlesener, Jodi",KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 842-8333,3110 Mesa Way,"Poteet, Heather",KS,"Lawrence, ",66049
"Title Companies,Insurance",(785) 749-1708,1501 Kasold Dr,First American Title Insurance Company,KS,"Lawrence, ",66047
"Auto Insurance,Insurance",(785) 331-3607,2706 Iowa St Suite F,Douglas County Insurance,KS,"Lawrence, ",66046
Annuities & Retirement Insurance Plans,(785) 842-9210,2002 Camelback Dr,Dixon Sam Financial,KS,"Lawrence, ",66047
Financial Planning Consultants,(785) 856-2136,627 Monterey Way,Northwestern Mutual Financial,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 843-4447,4000 W 6th St,"Berger, Carey",KS,"Lawrence, ",66049
"Title Companies,Insurance",(785) 749-5990,4100 W 6th St Ste A,First American,KS,"Lawrence, ",66049
,(888) 444-0603,,,,,
,(877) 331-8261,,,,,
,(877) 294-7187,,,,,
,(888) 431-3748,,,,,
,,,,,,
"Insurance,Agriculture Insurance",(785) 843-2772,1011 Westdale Rd,"Alexander, Frank",KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 843-2772,1011 Westdale Rd,"Tomes, Mark",KS,"Lawrence, ",66049
"Insurance,Retirement Planning Services",(785) 841-7711,2601 W 6th St,Kummer Affiliated Insurors,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 748-0870,818 N Michigan St,Student Assurance Services,KS,"Lawrence, ",66044
"Insurance,Agriculture Insurance",(785) 865-0077,600 Lawrence Ave,"Arensberg, Tom",KS,"Lawrence, ",66049
"Life Insurance,Auto Insurance,Insurance",(785) 841-6979,545 Columbia Dr,Farmers Insurance,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 843-1891,3109 W 6th St,"Suder, John M",KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 856-3343,3109 W 6th St,Edie Insurance Group,KS,"Lawrence, ",66049
"Auto Insurance,Insurance",(785) 865-4040,1424 W 23rd St,Shelter Insurance,KS,"Lawrence, ",66046
Insurance,(785) 841-0154,3320 Peterson Rd Ste 101,Norton James,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 856-5355,3502 Westridge Dr,Insurance Is A Helping Hand,KS,"Lawrence, ",66049
Insurance,(785) 843-4229,1617 W 27th St,Murphy Insurance,KS,"Lawrence, ",66046
Insurance,(785) 843-1891,2601 Iowa St,John Suder Agency,KS,"Lawrence, ",66046
"Insurance,Homeowners Insurance",(785) 865-5200,2601 Iowa St,Farmers Insurance - Shepley Agency,KS,"Lawrence, ",66046
"Insurance,Agriculture Insurance",(785) 331-3607,3801 W 6th St,Douglas County Insurance & Financial,KS,"Lawrence, ",66049
Insurance,(785) 331-3607,3801 W 6th St,Oliver Travis J,KS,"Lawrence, ",66049
Insurance,(785) 843-0511,2706 Iowa St # A,Miller David,KS,"Lawrence, ",66046
"Insurance,Auto Insurance",(785) 843-0511,2706 Iowa St,Miller Insurance,KS,"Lawrence, ",66046
"Insurance,Agriculture Insurance",(785) 856-6463,1201 Hacienda Ln,Mohr Insurance Inc,KS,"Lawrence, ",66049
Insurance,(785) 749-4800,3320 Clinton Parkway Ct,Conner Michael J,KS,"Lawrence, ",66047
Insurance,(785) 749-1171,4105 W 6th St,Mutual Security Insurance,KS,"Lawrence, ",66049
Insurance,(785) 843-3139,2708 Lockridge Dr,Davis Agency,KS,"Lawrence, ",66047
Insurance,(785) 838-9800,4601 W 6th St,Executive Benefits Network,KS,"Lawrence, ",66049
Insurance,(785) 856-2136,4601 W 6th St,Northwestern Mutual Financial,KS,"Lawrence, ",66049
Insurance,(785) 838-9800,4601 W 6th St,Jones Joe,KS,"Lawrence, ",66049
Insurance,(785) 749-0421,4840 Bob Billings Pkwy,Insurance Planning Associates,KS,"Lawrence, ",66049
Insurance,(785) 840-1100,4910 Corporate Centre Dr # 200,Fisher Chris,KS,"Lawrence, ",66047
"Insurance,Agriculture Insurance",(785) 331-4596,4910 Corporate Centre Dr,American Financial Group,KS,"Lawrence, ",66047
Insurance,(785) 843-7982,5212 Deer Run Ct,Munk Chris J Ins,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 842-6702,5200 Bob Billings Pkwy,John Kirby Insurance,KS,"Lawrence, ",66049
,(888) 444-0603,,,,,
,(877) 331-8261,,,,,
,(888) 431-3748,,,,,
,(877) 294-7187,,,,,
,,,,,,
Insurance,(785) 841-0200,1035 Vermont St,Hedges Insurance,KS,"Topeka, ",66614
Insurance,(913) 845-1119,22800 Woodend Rd,Blancarte Lindsey,KS,"Tonganoxie, ",66086
Insurance,(785) 597-0196,112 Quarry Ln,Pearson Insurance,KS,"Perry, ",66073
Insurance,(785) 597-2444,605 Cedar St,Gantz Angie,KS,"Perry, ",66073
Insurance,(913) 585-1981,34102 Commerce Dr B,Kansas Preferred Insurance Group,KS,"De Soto, ",66018
"Insurance,Auto Insurance",(913) 369-4444,307 Ridge St,American Family Insurance,KS,"Tonganoxie, ",66086
"Insurance,Agriculture Insurance",(913) 369-4444,307 Ridge St,Kevin Gallagher Agency Inc,KS,"Tonganoxie, ",66086
Insurance,(913) 299-2946,34102 Commerce Dr,Dave Buff Insurance Agency,KS,"De Soto, ",66018
Insurance,(913) 583-3331,33550 Lexington Ave,J Scott Smith Ins Agency,KS,"De Soto, ",66018
"Insurance,Auto Insurance",(913) 583-3331,33550 Lexington Ave,Farmers Insurance,KS,"De Soto, ",66018
"Insurance,Agriculture Insurance",(913) 585-1969,34102 Commerce Dr,Turnbaugh Insurance Inc,KS,"De Soto, ",66018
"Insurance,Agriculture Insurance",(913) 585-1981,2297 N 1137rd Rd,Ks Preferred Insurance Group,KS,"De Soto, ",66018
Insurance,(913) 796-6614,211 N Union St,Woodhead Teresa,KS,"Mc Louth, ",66054
Insurance,(785) 379-5177,7930 SE 32nd Ter,Northwestern Mutual Financial,KS,"Tecumseh, ",66542
"Homeowners Insurance,Auto Insurance",(785) 597-2444,605 Cedar St,A G Insurance,KS,"Perry, ",66073
"Real Estate Appraisers,Appraisers",(913) 845-2400,502 E 4th St,"Evans Real Estate Company, Inc.",KS,"Tonganoxie, ",66086
Annuities & Retirement Insurance Plans,(913) 845-2622,525 E 4th St,Farm Bureau Financial Services,KS,"Tonganoxie, ",66086
"Auto Insurance,Life Insurance",(913) 585-1968,9170 Lexington Ave,"Turnbaugh, Keith - Farmers Insurance",KS,"De Soto, ",66018
"Auto Insurance,Insurance",(913) 585-1981,34102 Commerce Dr Ste A,Mug Expressions by Mooch & Mouse Creations,KS,"De Soto, ",66018
Business & Commercial Insurance,(785) 379-5177,7930 SE 32nd Ter,Haley Russell W CLU,KS,"Tecumseh, ",66542
,(888) 444-0603,,,,,
,(888) 431-3748,,,,,
,(877) 331-8261,,,,,
,(877) 294-7187,,,,,
,,,,,,
Financial Services,(785) 856-2487,4105 W 6th St # 13,Primerica,KS,"Lawrence, ",66049
Investment Advisory Service,(785) 841-4664,"2500 W 31st St, Suite B",McDaniel Knutson Financial Partners,KS,"Lawrence, ",66047
Financial Planning Consultants,(785) 842-4650,2500 W 31st St # G2,Blosser Financial Services,KS,"Lawrence, ",66047
"Agriculture Insurance,Insurance",(785) 841-4664,2500 W 31st St # B,"Mcdaniel, Judith",KS,"Lawrence, ",66047
Financial Planning Consultants,(785) 865-4116,2417 Brookside Ct,Thrivent Financial-Lutherans,KS,"Lawrence, ",66047
"Agriculture Insurance,Insurance",(785) 838-9800,4601 W 6th St # B,Stoetzner Jacob,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 838-9800,4601 W 6th St # B,Terbovich Steven,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 856-7111,1321 Wakarusa Dr,"Cary, Charles",KS,"Lawrence, ",66049
"Financial Planning Consultants,Insurance",(785) 856-1652,4840 Bob Billings Pkwy,Scaletty Steve,KS,"Lawrence, ",66049
Financial Planning Consultants,(785) 371-4000,4840 Bob Billings Pkwy # 101,Secure Financial Svc Inc,KS,"Lawrence, ",66049
"Insurance Adjusters,Insurance",(785) 749-0992,1012 Congressional Ct,Frontier Adjusters,KS,"Lawrence, ",66049
"Agriculture Insurance,Insurance",(785) 843-5077,5123 Congressional Pl,"Clifford, L W",KS,"Lawrence, ",66049
Health Plans-Information & Referral...,(785) 843-2395,,Farm Bureau Financial Services,KS,"Lawrence, ",66049
"Insurance,Agriculture Insurance",(785) 542-2000,711 Main St,Miller Agency Insurance,KS,"Eudora, ",66025
"Insurance,Agriculture Insurance",(785) 542-3027,1218 Church St,Hartwell Doug,KS,"Eudora, ",66025
Insurance,(785) 594-2441,707 8th St,American Family Insurance,KS,"Baldwin City, ",66006
Insurance,(785) 594-2441,707 8th St,Sloan Michael,KS,"Baldwin City, ",66006
Insurance,(785) 594-6822,802 Ames St,Baldwin Insurance,KS,"Baldwin City, ",66006
Insurance,(785) 865-0077,,Boulevard Insurance,,,
Investments,(785) 542-5100,1302 Walnut St,Brokerage Unlimited Inc,KS,"Eudora, ",66025
"Agriculture Insurance,Insurance",(785) 594-1055,721 8th St,Farm Bureau Financial Service,KS,"Baldwin City, ",66006
"Homeowners Insurance,Auto Insurance",(785) 594-7400,707 8th St,American Family Insurance - David Sneider,KS,"Baldwin City, ",66006
Pension & Profit Sharing Plans,(785) 843-5454,,Willis HRH,,,
Employee Benefit Consulting Services,(913) 220-2266,,"HR Benefits, Inc.",,,
Insurance Consultants & Analysts,(913) 369-6600,219 Hwy 24-40,Insurance Center The,KS,"Tonganoxie, ",66086
"Financial Services,Homeowners Insurance",(913) 204-9092,32565 Lexington Ave Ste B,American Family Insurance - Julie Coover,KS,"De Soto, ",66018
"Insurance,Real Estate Agents",(913) 845-2400,502 E 4th St,Evans Insurance Agency,KS,"Tonganoxie, ",66086
"Homeowners Insurance,Life Insurance",(913) 369-4000,200 W 2nd St,American Family Insurance,KS,"Tonganoxie, ",66086
Insurance,(913) 845-2622,525 E 4th St,Jones Robin,KS,"Tonganoxie, ",66086
"Homeowners Insurance,Life Insurance",(913) 369-4444,4TH & Delaware,American Family Insurance Agents,KS,"Tonganoxie, ",66086
,(888) 444-0603,,,,,
,(877) 294-7187,,,,,
,(888) 431-3748,,,,,
,(877) 331-8261,,,,,
,,,,,,
