category,phone,streetAddress,name,addressState,addressCity,addressZip
Business Coaches & Consultants,(785) 608-2120,3927 SW Twilight Dr # 110,Teach,KS,"Topeka, ",66614
Business & Economic Development,(785) 440-4249,3735 SW Wanamaker Rd,Expansion Strategies,KS,"Topeka, ",66610
Business Coaches & Consultants,(785) 260-7770,3745 SW Wanamaker Rd,Prometheus Inc,KS,"Topeka, ",66610
Investment Advisory Service,(785) 273-5402,3735 SW Wanamaker Rd Ste B,Integrated Wealth Advisors,KS,"Topeka, ",66610
Financial Services,(785) 273-3009,6111 SW 29th St,Joy And Company,KS,"Topeka, ",66614
,,,,,,
Financial Planning Consultants,(785) 354-4342,534 S Kansas Ave,Hill Denis E,KS,"Topeka, ",66603
Financial Planning Consultants,(785) 354-4342,534 S Kansas Ave,Securities America Inc,KS,"Topeka, ",66603
"Stock & Bond Brokers,Investments",(785) 235-9281,534 S Kansas Ave # 101,Oppenheimer & Co Inc,KS,"Topeka, ",66603
Financial Planning Consultants,(785) 357-6278,534 S Kansas Ave,Foster Max,KS,"Topeka, ",66603
Financial Planning Consultants,(785) 357-6278,534 S Kansas Ave # 1035,Aldrich Frederick B,KS,"Topeka, ",66603
Accountants-Certified Public,(785) 232-6923,802 SW Buchanan St,Midwest Tax & Financial,KS,"Topeka, ",66606
Accountants-Certified Public,(785) 272-4912,4109 SW 29th St,Honaker & Co,KS,"Topeka, ",66614
Financial Planning Consultants,(785) 232-9101,1448 SW Oakley Ave,Money Management Financial Planning,KS,"Topeka, ",66604
"Insurance,Financing Consultants",(785) 232-8774,1448 SW Oakley Ave,Lord James R,KS,"Topeka, ",66604
Consulting Engineers,(785) 271-6644,3501 SW Gage Blvd,Brack & Associates,KS,"Topeka, ",66614
"Investment Management,Financial Services",(785) 783-3480,1919 SW 10th Ave,Connor Wealth Management,KS,"Topeka, ",66604
Business Coaches & Consultants,(785) 266-2164,4009 SW 39th Ter,Twia Professional Conslnt Service,KS,"Topeka, ",66610
"Foresters,Forestry Consulting",(785) 368-3758,201 NW Topeka Blvd,Topeka Forestry Dept,KS,"Topeka, ",66603
Financial Planning Consultants,(785) 665-3022,3623 SE 29th St,Ameritime Compass Financial,KS,"Topeka, ",66605
Employee Benefit Consulting Services,(785) 272-2354,3118 SW Prairie Rd,Harvard Benefits,KS,"Topeka, ",66614
Business Coaches & Consultants,(785) 554-4524,322 SW Elmwood Ave,Magic Meals Personal Chefs,KS,"Topeka, ",66606
Financial Planning Consultants,(785) 272-1301,3311 SE Meadowview Dr,Edward Jones,KS,"Topeka, ",66605
Financial Planning Consultants,(785) 215-8003,814 SW Warren Ave,Diamante Relations Investment Group,KS,"Topeka, ",66606
Business Coaches & Consultants,(785) 273-8500,4630 SW 17th St,Fitzpatrick Associates,KS,"Topeka, ",66604
Business Coaches & Consultants,(785) 273-8595,4630 SW 17th St,Family Business Resource Center,KS,"Topeka, ",66604
Computer Network Design & Systems,(785) 228-1404,5101 SW 21st Street,"TOPAdviser Office Solutions, LLC",KS,"Topeka, ",66604
Financial Planning Consultants,(785) 273-5402,5101 SW 21st St,Integrated Wealth Advisors Inc,KS,"Topeka, ",66604
Financial Planning Consultants,(785) 273-4168,3620 SW Fairlawn Rd,Quantum Wealth Advisors,KS,"Topeka, ",66614
Investments,(785) 272-3900,1701 SW Fairlawn Rd,Reinert Wealth Management,KS,"Topeka, ",66604
Business Coaches & Consultants,(785) 271-9300,5601 SW Barrington Ct S,H M S,KS,"Topeka, ",66614
Business Coaches & Consultants,(785) 272-8248,5817 SW 26th St,David A Hedstrom Assoc,KS,"Topeka, ",66614
"Consulting Engineers,Civil Engineers",(785) 234-6600,4336 SE 37th,"Kramer Consulting, LLC",KS,"Topeka, ",66605
Tax Return Preparation-Business,(785) 272-4484,5825 SW 29th St,"SS&C Solutions, Inc.",KS,"Topeka, ",66614
Pension & Profit Sharing Plans,(785) 272-1086,5709 SW 21st St Suite 100,Edward Jones,KS,"Topeka, ",66604
,,,,,,
Financial Planners,(785) 289-5509,5835 SW 29th St Suite 201,Tucker Financial Services,KS,"Topeka, ",66614
"Advertising Agencies,Graphic Designers",(785) 354-8596,,Graphic Art Of Topeka,KS,"Topeka, ",66614
Financial Planners,(785) 232-3266,534 S Kansas Ave,"Clayton Financial Services, Inc.",KS,"Topeka, ",66603
"Credit Unions,Financial Services,Loans",(785) 271-6900,2808 SW Arrowhead Rd,Educational Credit Union,KS,"Topeka, ",66614
Accountants-Certified Public,(785) 272-6234,2800 SW Wanamaker Rd,Bradley E Hammel,KS,"Topeka, ",66614
Financial Services,(785) 286-0811,4745 NW Hunters Ridge Cir Suite F,Edward Jones - Financial Advisor: Gary D Starr,KS,"Topeka, ",66618
Computer Network Design & Systems,(785) 267-3223,2001 SW Gage Blvd,The Computer Store / Network Technologies,KS,"Topeka, ",66604
Financial Services,(785) 266-0850,515 SW 37th St Suite 101,Edward Jones - Financial Advisor: Thad Allen,KS,"Topeka, ",66611
Financial Services,(785) 273-1904,3718 SW Burlingame Rd,Edward Jones - Financial Advisor: Kasey D Priddy,KS,"Topeka, ",66609
Financial Services,(785) 228-1238,3124 SW 29th St Suite 4,Edward Jones - Financial Advisor: Joseph A Roberson,KS,"Topeka, ",66614
Financial Services,(785) 233-0366,634 S Kansas Ave,Edward Jones - Financial Advisor: Kenton S Cox,KS,"Topeka, ",66603
Financial Services,(785) 266-2265,3310 SE 29th St Suite 700,Edward Jones - Financial Advisor: Craig S Freeman,KS,"Topeka, ",66605
Financial Services,(785) 273-0110,3100 SW Huntoon St Suite 101,Edward Jones - Financial Advisor: Valerie J Nelson,KS,"Topeka, ",66604
Financial Services,(785) 272-1831,4101 SW Gage Center Dr,Edward Jones - Financial Advisor: Matt Wurtz,KS,"Topeka, ",66604
Financial Services,(785) 272-1301,3512 SW Fairlawn Rd Suite 100,Edward Jones - Financial Advisor: John A Gascon,KS,"Topeka, ",66614
Financial Services,(785) 272-1301,3512 SW Fairlawn Rd Suite 100,Edward Jones - Financial Advisor: Lief E Nelson,KS,"Topeka, ",66614
Financial Services,(785) 273-2277,4009 SW 10th Ave,Edward Jones - Financial Advisor: Mark E Schwartz,KS,"Topeka, ",66604
Financial Services,(785) 273-0087,5622 SW 29th St,Edward Jones - Financial Advisor: Sandra Davis,KS,"Topeka, ",66614
Financial Services,(785) 271-1624,301 SW Gage Blvd Suite 101,Edward Jones - Financial Advisor: Nancy J Sumpter,KS,"Topeka, ",66606
Financial Services,(785) 271-7088,2655 SW Wanamaker Rd Suite B,Edward Jones - Financial Advisor: Jahnnie A Brake,KS,"Topeka, ",66614
Financial Services,(785) 228-1045,5844 SW Huntoon St Suite 300,Edward Jones - Financial Advisor: Jonathan Didde,KS,"Topeka, ",66604
Financial Services,(785) 354-7180,605 NW US Highway 24 Suite 104,Edward Jones - Financial Advisor: Kelly S Donaldson,KS,"Topeka, ",66608
Financial Services,(785) 286-0811,4745 NW Hunters Ridge Cir Suite F,Edward Jones - Financial Advisor: Cassi Nelson,KS,"Topeka, ",66618
Tax Return Preparation,(785) 272-3176,990 SW Fairlawn Rd,"CBIZ MHM, LLC",KS,"Topeka, ",66606
"Advertising Agencies,Commercial Artists",(785) 272-8932,5942 SW 29th St Ste B,Friesen Design,KS,"Topeka, ",66614
Building Construction Consultants,(785) 235-1511,531 NW Tyler Ct,PDQ Construction Inc,KS,"Topeka, ",66608
Carpet & Rug Cleaners,(785) 380-8117,4900 SW Topeka Blvd,ServiceMaster Cleaning Services by AAA,KS,"Topeka, ",66609
Psychotherapists,(785) 224-5798,5990 SW 28th St Suite H,"Parker, Sheri L LSCSW",KS,"Topeka, ",66614
Funeral Directors,(785) 272-7888,2801 SW Urish Rd,Kevin Brennan Family Funeral Home,KS,"Topeka, ",66614
"Investment Securities,Financial Services",(785) 271-1033,3615 SW 29th St,Morgan Penny Financial Service,KS,"Topeka, ",66614
,(877) 206-8692,,,,,
,(785) 289-5509,5835 SW 29th St Suite 201,,KS,"Topeka, ",66614
,(501) 753-0202,,,,,
,,,,,,
Financial Planners,(785) 215-8080,1414 SW Ashworth Pl # 201,Reardon Jim,KS,"Topeka, ",66604
"Financial Planning Consultants,Insurance",(785) 228-5233,1414 SW Ashworth Pl Ste 100,Friedstrom Richard K,KS,"Topeka, ",66604
"Financial Planning Consultants,Insurance",(785) 228-5272,1414 SW Ashworth Pl,Richardson Guy E Ins Invstmnts,KS,"Topeka, ",66604
Financial Planning Consultants,(785) 783-3532,1225 SW Harvey St,Legacy Financial Partners,KS,"Topeka, ",66604
"Financial Planning Consultants,Insurance",(785) 271-1446,3430 SW Alameda Dr,Boyd Financial Services,KS,"Topeka, ",66614
Consulting Engineers,(785) 272-6830,1129 SW Wanamaker Rd Ste 101,Johnson Brad PE,KS,"Topeka, ",66604
Consulting Engineers,(785) 272-6830,1129 SW Wanamaker Rd,AMEC Engineering Inc,KS,"Topeka, ",66604
"Insurance,Financial Planning Consultants",(785) 234-8600,6342 SW 21st St,Modern Woodmen of America,KS,"Topeka, ",66615
Financial Planning Consultants,(785) 291-1003,1064 SW Wanamaker Rd,US Investments,KS,"Topeka, ",66604
Investments,(785) 273-3334,4200 SW Lincolnshire Rd,Miller Brad T.,KS,"Topeka, ",66610
Financial Planning Consultants,(785) 354-7180,605 NW US Highway 24,"Lee, Valerie J",KS,"Topeka, ",66608
Financial Planning Consultants,(785) 266-0850,605 NW US Highway 24,"Allen, Thad",KS,"Topeka, ",66608
Safety Consultants,(785) 266-1006,4111 NW 16th St,Safety Supplies Inc,KS,"Topeka, ",66618
Business Coaches & Consultants,(785) 845-5564,3917 SW 40th St,Precision Data Management,KS,"Topeka, ",66610
Financial Planning Consultants,(785) 408-8882,3124 SW Staffordshire Rd,Tarkenton Financial,KS,"Topeka, ",66614
Business Coaches & Consultants,(785) 354-1210,850 NE US Highway 24,Topeka Pump,KS,"Topeka, ",66608
Business Coaches & Consultants,(785) 408-5251,2850 SW Mission Woods Dr,Jc & Associates,KS,"Topeka, ",66614
Stump Removal & Grinding,(785) 286-2922,307 NE Spruce Ln,Eagle Consulting Service Inc,KS,"Topeka, ",66617
Investment Advisory Service,(785) 273-2685,6540 SW 10th Ave,Cornerstone Advisors,KS,"Topeka, ",66615
Financial Planning Consultants,(785) 272-6789,6540 SW 10th Ave,Hesse Lawrence J Financial Services,KS,"Topeka, ",66615
Business Coaches & Consultants,(785) 273-3000,6600 SW 10th Ave,Em Fusion,KS,"Topeka, ",66615
Business Coaches & Consultants,(785) 478-9780,2801 SW Rother Rd,Olson B S,KS,"Topeka, ",66614
Business Coaches & Consultants,(785) 783-7267,3234 NE Happy Hollow Rd,Sheryl Stanley Associates,KS,"Topeka, ",66617
Financial Planning Consultants,(785) 478-0408,7817 SW Indian Woods Pl,Fagan Financial Services Inc,KS,"Topeka, ",66615
Business Coaches & Consultants,(785) 286-0112,4116 NE Kimbal Rd,Prostler & Associates,KS,"Topeka, ",66617
Greenhouse Builders & Equipment,(785) 267-4514,8040 SW 61st St,Energy Consulting Associates,KS,"Topeka, ",66610
Business Coaches & Consultants,(785) 478-1633,8843 SW 10th Ave,White Ronald Plbr,KS,"Topeka, ",66615
Business Coaches & Consultants,(785) 478-3351,3620 SW Hodges Rd,Color Connections Inc,KS,"Topeka, ",66614
"Accountants-Certified Public,Bookkeeping",(785) 256-6800,5828 SW Douglas Rd,Schweer Joan J EA,KS,"Topeka, ",66610
Investment Advisory Service,(785) 580-8549,513 SW Arrowhead Rd Ste 102,"S M Edmonds Financials, Inc.",KS,"Topeka, ",66604
,,,,,,
Computer Network Design & Systems,(785) 380-0195,,"Kansas Web Services, Inc.",KS,"Topeka, ",66609
Business Coaches & Consultants,(785) 273-6400,,Genus Consulting,KS,"Topeka, ",66614
Computer System Designers & Consultants,(785) 267-3706,,Eclectic Technology,KS,"Topeka, ",66611
Marketing Programs & Services,(785) 478-3757,,Marketing International Inc,KS,"Topeka, ",66604
Marketing Programs & Services,(785) 408-5165,,Shultz Marketing,KS,"Topeka, ",66603
Financial Planning Consultants,(785) 272-1086,,Edward Jones,KS,"Topeka, ",66617
Financial Planning Consultants,(785) 266-4929,,Debt Settlement,KS,"Topeka, ",66611
Financial Planning Consultants,(785) 286-1771,,Cox Kenton S,KS,"Topeka, ",66617
Credit & Debt Counseling,(785) 266-4929,,Credit Repair,KS,"Topeka, ",66601
,(785) 273-2587,3001 SW Lincolnshire Rd,S-Consulting,KS,"Topeka, ",66614
Business Coaches & Consultants,(785) 383-9279,,Applied Performance Consulting,,,
"Franchising,Investments",(866) 934-7167,,Sunshine Franchise Consulting & Brokerage,,,
Secretarial Services,(800) 897-9880,,Ability Answering Service,,,
,(877) 365-4068,,Alpha Consulting Group,,,
Credit & Debt Counseling,(877) 206-8692,,ClearPoint Credit Counseling Solutions,,,
Sports & Entertainment Ticket Sales,(662) 325-2323,,Mississippi State University,,,
Mutual Funds,(888) 891-1510,,Edward Jones,,,
Employment Opportunities,(888) 836-6294,,Liberty Consulting,,,
Tax Return Preparation-Business,(855) 807-8533,,Dartmouth Financial & Tax Consulting,,,
Stock & Bond Brokers,(888) 891-1502,,Edward Jones,,,
Financial Services,(888) 891-1491,,Edward Jones,,,
Investment Securities,(888) 891-1492,,Edward Jones,,,
Investments,(888) 891-1511,,Edward Jones,,,
Computer System Designers & Consultants,(877) 938-2191,,AT&T,,,
Web Site Hosting,(888) 502-0802,,Kell Web Solutions Inc.,,,
Management Consultants,(888) 279-5769,,Soyring Consulting Inc,,,
Communication Consultants,(888) 731-1352,,Tellennium,,,
Records Destruction,(888) 350-9135,,Shred Nations,,,
Computer Technical Assistance &...,(866) 698-8604,,Techs In A Sec,,,
"Call Centers,Telephone Answering Service",(800) 369-8908,,CMS Customer Solutions,,,
,,,,,,
"Financial Planning Consultants,Insurance",(785) 437-3230,9971 NW US Highway 24,Haverkamp Chris,KS,"Silver Lake, ",66539
Consulting Engineers,(785) 582-4050,617 Walnut St,Rueck Associates,KS,"Silver Lake, ",66539
Consulting Engineers,(785) 582-4787,617 Walnut St,Computers Et Cetra,KS,"Silver Lake, ",66539
General Contractor Engineers,(785) 856-3360,2029 Becker Dr,360 Energy Engineers,KS,"Lawrence, ",66047
Business Coaches & Consultants,(785) 832-2110,2029 Becker Dr,Lawrence Regional Technology Center,KS,"Lawrence, ",66047
Financial Planning Consultants,(785) 484-2409,7272 K4 Hwy,Farm Bureau Financial Services,KS,"Meriden, ",66512
Financial Planning Consultants,(785) 836-7200,417 S Topeka St,Farm Bureau Financial Services,KS,"Carbondale, ",66414
Financial Planning Consultants,(785) 582-5805,323 W Railroad St,"Schwartz, Bob",KS,"Silver Lake, ",66539
Advertising Agencies,(785) 246-3229,5240 Decatur Rd,Jenny Lake Consulting Inc,KS,"Meriden, ",66512
Business Coaches & Consultants,(785) 691-9748,468 N 1700 Rd,Norman Ecological Consltng,KS,"Lawrence, ",66049
Financial Services,(785) 528-8177,516 Market St,Edward Jones - Financial Advisor: Robyn M Williams,KS,"Osage City, ",66523
Financial Services,(785) 364-4662,118 W 5th St,Edward Jones - Financial Advisor: Shannon L Wright,KS,"Holton, ",66436
"Investment Management,Investments",(800) 928-6468,,Austin Rare Coins & Bullion,,,
Computer Network Design & Systems,(316) 267-5016,,Communications Technology Associates Inc,,,
Mold Remediation,(913) 492-1346,,B&R Environmental Services and Demolition,,,
,,,,,,
"Mold Remediation,Testing Labs",(888) 610-2161,,ACM Engineering & Environmental,,,
Computers & Computer Equipment-Service...,(240) 720-1995,,PC eSupport National Computer Repair,,,
Taxes-Consultants & Representatives,(888) 301-8244,,Tax Remedy Consulting,,,
Assisted Living Facilities,(888) 294-1308,,Senior Advisor,,,
Business Documents & Records-Storage...,(866) 264-1936,,Iron Mountain,,,
"Call Centers,Telecommunications Services",(800) 230-9875,,AnswerNet,,,
Barbecue Grills & Supplies,(888) 358-9324,,Royal Swimming Pools Inc.,,,
Paper-Shredded,(866) 233-4430,,Iron Mountain,,,
Computer Data Recovery,(888) 360-6035,,Iron Mountain,,,
Construction & Building Equipment,(831) 634-2970,,Tovar Industries Inc,,,
Real Estate Inspection Service,(785) 478-2224,,Anderson Home Inspections,,,
Swimming Pool Construction,(866) 210-1784,,Four Seasons Pools & Spas,,,
Document Imaging,(888) 766-4128,,Royal Imaging Services LLC,,,
Telecommunications Services,(785) 862-7450,,TBS Electronics Inc,,,
Telephone Answering Service,(920) 490-7000,,Anser- Call Answering Service,,,
Computer & Equipment Dealers,(785) 364-2018,,Business M.D.,KS,"Holton, ",66436
Financial Services,(785) 863-2092,PO Box 323,Edward Jones - Financial Advisor QUENTIN L DAVIS,KS,"Oskaloosa, ",66066
Business Management,(785) 640-9936,,"Drinon & Associates, Inc.",,,
Internet Consultants,(785) 228-9998,,DogLegs Com,,,
Computer Network Design & Systems,(785) 234-5071,,A^+Handyman,,,
Marketing Consultants,(785) 478-3757,,Marketing International,,,
"Insurance,Agriculture Insurance",(785) 235-0023,,Menke Dwight D Insurance,,,
Financial Planning Consultants,(785) 267-9323,,Equi Trust Financial Svc,,,
Safety Consultants,(913) 888-8288,,Safety Consulting Inc,,,
Financial Planning Consultants,(785) 256-7700,841 N Washington St,Farm Bureau Financial Services Auburn Office,KS,"Auburn, ",66402
Marketing Consultants,(785) 836-3117,10542 SE Ratner Rd,Vernon Co,KS,"Berryton, ",66409
Financial Planning Consultants,(785) 267-6556,846 SE 101st St,Leasa Huffman,KS,"Wakarusa, ",66546
Business & Vocational Schools,(785) 783-8201,140 W 9th St,Investment Training & Consulting,KS,"Auburn, ",66402
Commodity Brokers,(785) 582-5494,9971 NW US Highway 24,Paragon Investments Inc,KS,"Silver Lake, ",66539
Financial Planning Consultants,(785) 582-4047,9971 NW US Highway 24,Firm Buereo Financial Service,KS,"Silver Lake, ",66539
,,,,,,
